SnapshotDate,StoreID,ProductID,OnHandUnits,ReorderPoint,StockoutFlag
2024-07-02,24,314,114,35,0
2024-06-26,7,247,69,32,0
2024-07-22,23,371,62,46,0
2024-09-01,5,69,36,10,0
2024-05-13,16,49,248,46,0
2024-05-13,30,296,213,54,0
2024-08-27,12,269,220,47,0
2024-07-28,21,2,115,58,0
2024-04-24,21,355,232,23,0
2024-10-15,30,81,158,51,0
2024-05-31,17,185,157,22,0
2024-05-31,12,99,33,32,0
2024-09-13,2,179,121,14,0
2024-08-13,5,197,49,24,0
2024-02-16,19,47,55,19,0
2024-04-07,17,354,60,28,0
2024-09-07,30,265,151,10,0
2024-07-15,11,108,96,55,0
2024-02-23,14,263,56,41,0
2024-03-09,15,94,233,11,0
2024-04-18,25,126,166,17,0
2024-12-18,18,74,75,35,0
2024-10-06,29,261,65,56,0
2024-09-27,21,167,66,21,0
2024-05-10,11,195,241,27,0
2024-07-28,28,60,133,23,0
2024-02-20,8,166,71,39,0
2024-11-25,3,39,109,25,0
2024-10-06,1,41,196,48,0
2024-06-01,25,213,93,13,0
2024-01-07,11,333,45,49,0
2024-08-17,28,58,74,55,0
2024-02-09,4,357,44,42,0
2024-06-18,29,44,39,37,0
2024-02-17,18,20,104,19,0
2024-08-26,25,65,113,14,0
2024-10-04,26,32,159,53,0
2024-11-29,9,71,28,29,0
2024-12-16,24,355,23,28,0
2024-12-11,4,284,149,49,0
2024-04-15,9,130,207,58,0
2024-04-05,26,302,199,28,0
2024-03-16,6,143,24,43,0
2024-02-24,15,359,66,25,0
2024-01-15,20,74,109,10,0
2024-06-02,12,74,150,26,0
2024-01-07,16,13,170,53,0
2024-10-13,9,280,17,17,0
2024-07-15,28,21,17,21,0
2024-10-18,1,267,184,30,0
2024-03-24,4,337,228,46,0
2024-08-11,17,23,19,42,0
2024-01-17,19,126,196,40,0
2024-02-08,18,337,46,22,0
2024-06-18,29,248,30,23,0
2024-04-25,11,196,64,50,0
2024-10-17,24,299,96,41,0
2024-06-15,2,137,61,14,0
2024-04-14,24,335,181,40,0
2024-09-11,23,310,198,46,0
2024-12-20,12,248,179,12,0
2024-10-24,16,388,121,24,0
2024-04-01,23,100,177,39,0
2024-10-11,1,167,82,45,0
2024-11-20,18,383,240,33,0
2024-06-26,1,8,194,36,0
2024-02-16,12,215,100,57,0
2024-01-31,18,101,101,13,0
2024-04-19,2,12,118,14,0
2024-02-03,13,187,143,41,0
2024-11-16,16,19,28,59,0
2024-12-18,22,146,183,43,0
2024-01-13,1,374,97,39,0
2024-08-02,3,286,116,32,0
2024-06-23,3,177,231,34,0
2024-07-04,7,286,235,14,0
2024-02-12,25,354,228,30,0
2024-05-28,24,313,228,42,0
2024-08-21,9,302,210,39,0
2024-05-15,15,208,209,52,0
2024-05-15,16,299,96,37,0
2024-09-23,18,162,146,12,0
2024-07-30,21,237,121,18,0
2024-03-28,29,226,9,50,0
2024-05-12,12,375,20,41,0
2024-05-20,11,236,18,40,0
2024-07-31,5,325,164,34,0
2024-09-08,18,21,203,22,0
2024-03-21,21,158,148,26,0
2024-09-07,10,377,24,25,0
2024-08-03,17,145,91,10,0
2024-12-25,16,109,248,59,0
2024-05-10,6,125,194,46,0
2024-12-27,12,307,99,39,0
2024-08-01,13,84,222,23,0
2024-03-15,7,223,185,53,0
2024-01-01,19,129,119,41,0
2024-11-22,28,220,64,33,0
2024-11-17,17,35,229,17,0
2024-11-23,7,80,182,43,0
2024-01-26,6,154,98,52,0
2024-06-05,5,400,50,51,0
2024-06-11,26,307,121,36,0
2024-01-25,6,230,225,15,0
2024-12-09,23,278,102,41,0
2024-04-12,6,196,205,16,0
2024-05-18,13,247,189,18,0
2024-05-09,24,50,50,24,0
2024-11-30,15,330,52,46,0
2024-03-25,27,377,73,50,0
2024-11-10,17,212,29,22,0
2024-11-20,21,249,112,49,0
2024-06-20,10,15,51,42,0
2024-08-10,27,198,95,52,0
2024-10-04,25,184,203,14,0
2024-11-30,18,391,34,35,0
2024-10-31,21,202,218,21,0
2024-09-26,18,319,187,20,0
2024-08-23,20,131,155,41,0
2024-11-07,18,289,231,12,0
2024-05-14,20,308,133,21,0
2024-02-27,14,219,22,39,0
2024-11-24,29,161,116,42,0
2024-12-18,13,96,206,41,0
2024-03-10,18,378,209,40,0
2024-01-22,19,284,64,29,0
2024-02-07,17,41,105,29,0
2024-04-30,24,148,13,55,0
2024-12-19,3,145,139,18,0
2024-01-02,26,312,25,23,0
2024-01-19,28,271,217,45,0
2024-02-06,13,159,60,33,0
2024-11-22,1,87,190,49,0
2024-07-27,5,179,75,50,0
2024-11-12,9,207,34,55,0
2024-02-14,11,198,13,59,0
2024-02-08,18,167,124,29,0
2024-04-25,4,383,88,49,0
2024-10-02,29,329,129,48,0
2024-05-16,12,391,131,11,0
2024-10-07,1,210,51,18,0
2024-09-05,12,207,81,39,0
2024-03-17,12,248,103,16,0
2024-12-05,9,254,220,44,0
2024-12-20,1,340,175,25,0
2024-05-30,20,183,25,31,0
2024-10-31,21,122,159,40,0
2024-07-03,4,103,35,24,0
2024-04-21,13,55,7,32,0
2024-06-13,20,355,39,32,0
2024-08-05,6,118,201,12,0
2024-11-29,16,121,235,26,0
2024-09-03,3,239,203,50,0
2024-08-15,2,202,160,59,0
2024-11-22,25,197,12,52,0
2024-07-29,21,55,6,25,0
2024-10-05,27,95,174,39,0
2024-09-18,2,220,102,49,0
2024-09-21,25,25,140,23,0
2024-02-11,8,163,66,17,0
2024-03-13,14,258,212,25,0
2024-07-10,28,72,25,54,0
2024-12-25,12,4,146,41,0
2024-02-05,28,35,171,18,0
2024-10-01,14,349,26,59,0
2024-06-15,6,306,28,19,0
2024-12-22,25,225,210,13,0
2024-04-29,13,347,137,28,0
2024-09-10,28,338,235,12,0
2024-11-05,17,304,230,47,0
2024-06-12,27,95,128,14,0
2024-03-26,16,345,218,34,0
2024-12-06,21,271,111,38,0
2024-06-21,5,188,233,12,0
2024-02-22,4,122,113,17,0
2024-03-11,22,36,208,22,0
2024-08-15,11,372,105,36,0
2024-09-26,21,302,42,18,0
2024-02-26,9,51,237,48,0
2024-12-24,1,203,10,28,0
2024-11-22,11,301,41,30,0
2024-01-06,5,122,227,37,0
2024-06-24,17,318,203,18,0
2024-01-23,18,20,145,43,0
2024-10-06,30,293,115,14,0
2024-01-19,6,116,178,57,0
2024-08-17,10,83,35,17,0
2024-03-12,12,24,85,14,0
2024-10-17,5,57,248,15,0
2024-06-10,12,354,195,23,0
2024-11-11,24,321,44,52,0
2024-05-27,12,169,149,40,0
2024-08-02,17,99,146,43,0
2024-02-26,15,76,153,13,0
2024-12-17,18,180,127,59,0
2024-09-08,9,153,9,40,0
2024-12-04,9,171,133,35,0
2024-08-27,23,301,210,28,0
2024-04-13,7,99,123,43,0
2024-12-02,24,385,73,10,0
2024-04-15,27,392,38,26,0
2024-03-07,3,123,168,17,0
2024-07-19,22,236,193,26,0
2024-07-25,8,363,201,31,0
2024-05-22,22,29,195,15,0
2024-08-08,2,280,104,38,0
2024-07-02,14,56,159,17,0
2024-01-31,15,210,190,40,0
2024-09-28,13,274,179,10,0
2024-09-29,1,247,42,32,0
2024-08-12,19,307,11,44,0
2024-08-28,24,86,162,56,0
2024-07-08,23,177,186,22,0
2024-09-01,3,115,130,27,0
2024-03-06,1,5,197,50,0
2024-10-24,6,170,247,47,0
2024-08-31,29,228,111,48,0
2024-07-13,24,149,90,11,0
2024-10-12,27,184,172,22,0
2024-10-07,6,15,220,21,0
2024-04-15,30,185,147,42,0
2024-12-29,8,222,78,21,0
2024-12-10,20,102,65,53,0
2024-01-18,12,64,196,21,0
2024-07-13,19,62,57,48,0
2024-06-04,24,218,14,25,0
2024-10-03,30,275,21,31,0
2024-08-05,29,167,8,21,0
2024-11-07,2,55,53,26,0
2024-04-30,4,99,144,32,0
2024-05-09,16,328,221,33,0
2024-03-17,21,334,249,31,0
2024-08-05,21,25,238,20,0
2024-08-03,11,337,48,50,0
2024-08-29,2,53,211,31,0
2024-03-22,7,195,109,34,0
2024-07-13,29,238,128,32,0
2024-02-23,9,189,50,16,0
2024-06-10,22,17,79,51,0
2024-09-17,26,291,13,51,0
2024-06-07,1,379,210,28,0
2024-02-14,29,162,166,16,0
2024-05-30,23,311,24,48,0
2024-04-20,15,217,213,41,0
2024-07-05,15,371,17,19,0
2024-02-04,22,113,198,20,0
2024-04-07,19,291,235,36,0
2024-06-09,16,294,224,15,0
2024-03-06,18,17,188,53,0
2024-06-21,8,14,192,41,0
2024-12-10,30,245,4,43,0
2024-03-10,7,155,210,34,0
2024-07-20,7,323,94,54,0
2024-03-11,18,164,128,23,0
2024-06-12,5,4,124,16,0
2024-01-16,4,206,163,45,0
2024-09-17,26,15,128,21,0
2024-07-28,9,392,108,33,0
2024-12-23,26,379,109,52,0
2024-02-22,22,209,82,29,0
2024-06-07,15,255,237,37,0
2024-09-09,28,25,158,11,0
2024-12-15,7,372,4,55,0
2024-10-28,29,315,117,31,0
2024-10-01,20,24,115,59,0
2024-07-29,26,66,126,15,0
2024-11-10,26,203,142,21,0
2024-12-10,12,227,28,52,0
2024-03-23,2,23,218,55,0
2024-05-12,22,62,194,59,0
2024-08-14,12,93,33,39,0
2024-03-02,7,136,82,41,0
2024-04-13,2,191,113,27,0
2024-02-20,21,349,195,54,0
2024-05-02,10,329,85,50,0
2024-08-05,17,94,40,34,0
2024-11-12,27,322,16,46,0
2024-03-15,9,42,76,35,0
2024-07-09,5,94,225,59,0
2024-02-01,23,111,212,20,0
2024-10-21,5,105,240,32,0
2024-10-06,14,232,95,47,0
2024-05-21,6,135,131,22,0
2024-03-15,4,91,9,59,0
2024-08-26,1,98,127,20,0
2024-02-04,17,232,137,49,0
2024-04-02,16,199,135,54,0
2024-12-08,6,216,18,37,0
2024-06-17,15,23,244,30,0
2024-07-23,17,347,119,22,0
2024-12-22,16,126,170,11,0
2024-12-30,30,179,60,36,0
2024-10-01,9,335,68,24,0
2024-11-08,16,91,216,58,0
2024-04-01,18,321,113,55,0
2024-07-31,24,92,187,39,0
2024-02-09,12,248,119,36,0
2024-07-29,22,194,25,35,0
2024-02-12,15,294,133,16,0
2024-01-23,25,248,150,13,0
2024-01-03,17,232,186,33,0
2024-10-28,5,261,3,54,0
2024-05-02,17,167,192,52,0
2024-12-07,19,121,134,27,0
2024-12-03,1,270,184,49,0
2024-03-27,25,67,210,24,0
2024-12-30,21,120,39,54,0
2024-03-26,9,235,154,24,0
2024-06-05,5,245,18,51,0
2024-06-16,18,245,6,15,0
2024-07-09,9,201,246,39,0
2024-02-22,30,343,29,12,0
2024-04-23,26,216,136,30,0
2024-05-16,21,123,20,24,0
2024-12-07,7,390,2,54,0
2024-02-21,9,4,2,15,0
2024-11-04,2,224,30,13,0
2024-06-16,29,383,247,24,0
2024-06-09,12,241,35,10,0
2024-06-27,23,73,105,15,0
2024-06-16,26,267,174,42,0
2024-12-13,15,197,15,37,0
2024-11-03,22,3,189,55,0
2024-04-18,30,154,156,29,0
2024-05-11,20,305,233,41,0
2024-09-11,1,155,238,52,0
2024-11-30,29,198,192,11,0
2024-03-22,1,22,47,31,0
2024-04-04,29,43,189,53,0
2024-12-25,17,12,227,17,0
2024-08-09,24,62,235,19,0
2024-04-10,16,380,28,14,0
2024-02-25,17,93,37,10,0
2024-01-23,29,243,196,43,0
2024-07-07,19,78,74,57,0
2024-03-10,26,41,149,28,0
2024-12-22,1,128,233,15,0
2024-11-17,18,304,154,38,0
2024-02-13,4,162,180,51,0
2024-07-25,17,134,120,47,0
2024-10-02,1,87,73,20,0
2024-01-25,29,220,188,20,0
2024-06-09,17,35,249,52,0
2024-11-20,6,240,7,34,0
2024-09-03,15,25,56,12,0
2024-11-08,29,219,36,29,0
2024-12-12,30,127,115,44,0
2024-11-26,20,351,211,51,0
2024-05-05,22,45,192,48,0
2024-04-12,11,385,146,59,0
2024-12-24,28,27,217,59,0
2024-07-18,21,263,18,25,0
2024-09-13,14,357,149,59,0
2024-04-21,20,233,123,49,0
2024-06-28,17,38,144,44,0
2024-01-11,30,364,195,14,0
2024-04-29,20,370,152,20,0
2024-05-02,2,394,75,42,0
2024-02-06,22,233,147,16,0
2024-03-03,18,242,53,24,0
2024-03-15,16,385,204,52,0
2024-12-08,4,121,102,16,0
2024-04-02,4,46,57,10,0
2024-06-30,6,378,108,51,0
2024-09-12,18,139,51,15,0
2024-02-20,10,78,177,32,0
2024-11-26,27,260,48,11,0
2024-03-21,10,124,42,26,0
2024-10-13,8,158,128,25,0
2024-12-26,4,75,132,15,0
2024-07-05,11,250,243,36,0
2024-04-01,9,111,17,21,0
2024-08-09,2,374,102,42,0
2024-12-27,25,249,132,25,0
2024-04-14,25,304,97,12,0
2024-12-20,25,50,51,21,0
2024-01-01,1,358,107,36,0
2024-08-30,1,368,215,32,0
2024-10-12,12,132,92,19,0
2024-02-28,15,397,27,50,0
2024-10-09,13,273,227,44,0
2024-10-06,3,35,120,26,0
2024-08-11,2,128,207,13,0
2024-08-19,20,115,135,33,0
2024-07-26,22,61,177,36,0
2024-10-20,27,316,24,36,0
2024-03-07,16,141,233,30,0
2024-08-27,2,287,92,46,0
2024-09-19,11,136,86,24,0
2024-05-09,24,323,8,13,0
2024-01-12,5,119,189,36,0
2024-04-03,5,188,78,11,0
2024-11-24,8,246,2,40,0
2024-09-22,23,323,153,51,0
2024-08-08,21,280,40,20,0
2024-10-09,11,14,68,11,0
2024-04-17,3,350,47,19,0
2024-05-09,27,257,209,23,0
2024-11-05,8,172,32,45,0
2024-07-21,13,250,217,40,0
2024-10-03,22,4,212,55,0
2024-08-31,26,124,132,30,0
2024-03-29,14,263,28,30,0
2024-02-18,3,296,42,28,0
2024-02-26,29,394,185,48,0
2024-11-16,8,288,142,10,0
2024-11-24,12,39,202,42,0
2024-05-17,30,118,2,44,0
2024-01-11,4,337,78,52,0
2024-08-10,2,34,109,53,0
2024-01-12,29,194,121,54,0
2024-06-11,11,165,113,54,0
2024-06-17,12,72,61,13,0
2024-03-18,1,228,242,11,0
2024-12-02,15,73,243,53,0
2024-11-12,11,89,83,39,0
2024-11-20,26,258,249,39,0
2024-11-10,22,110,183,15,0
2024-10-21,18,320,81,31,0
2024-09-30,22,155,208,20,0
2024-04-08,21,370,80,22,0
2024-09-02,30,383,65,42,0
2024-03-22,11,98,247,32,0
2024-02-24,15,65,223,42,0
2024-03-11,1,71,227,47,0
2024-09-06,25,114,25,43,0
2024-02-23,7,391,240,19,0
2024-03-17,17,382,3,49,0
2024-04-11,5,217,32,53,0
2024-07-18,26,152,190,48,0
2024-03-16,4,340,203,15,0
2024-07-20,9,56,81,14,0
2024-02-26,16,109,1,30,0
2024-04-11,11,372,150,26,0
2024-07-23,12,140,131,14,0
2024-06-23,24,192,116,12,0
2024-02-01,3,142,104,35,0
2024-03-22,30,101,67,18,0
2024-04-23,21,356,194,25,0
2024-02-26,18,167,98,49,0
2024-04-23,28,11,17,50,0
2024-01-02,1,85,112,46,0
2024-02-03,8,4,151,37,0
2024-09-02,24,214,82,34,0
2024-03-08,11,209,7,19,0
2024-04-27,24,170,33,11,0
2024-11-29,10,333,100,11,0
2024-12-10,20,352,60,13,0
2024-06-01,21,83,220,24,0
2024-06-23,2,125,192,35,0
2024-01-13,12,370,191,28,0
2024-08-28,2,138,34,54,0
2024-12-18,6,205,3,32,0
2024-12-21,15,128,180,47,0
2024-07-08,7,143,159,23,0
2024-04-19,11,216,130,29,0
2024-04-17,16,38,29,52,0
2024-05-30,2,30,60,12,0
2024-07-29,12,153,21,26,0
2024-04-08,5,244,219,15,0
2024-09-14,26,361,136,17,0
2024-05-29,25,309,8,50,0
2024-08-17,13,91,72,30,0
2024-12-03,24,146,241,21,0
2024-03-25,25,31,154,53,0
2024-10-03,10,88,228,58,0
2024-01-24,10,299,206,32,0
2024-07-26,10,242,88,51,0
2024-02-03,19,212,94,34,0
2024-03-01,2,58,62,25,0
2024-07-03,26,350,3,18,0
2024-03-13,12,354,221,19,0
2024-07-15,4,27,115,43,0
2024-07-07,16,278,25,37,0
2024-05-26,4,7,173,44,0
2024-02-08,6,394,232,42,0
2024-03-28,14,65,157,25,0
2024-10-28,10,345,2,45,0
2024-04-14,29,150,43,41,0
2024-02-11,17,129,229,10,0
2024-02-05,6,13,87,49,0
2024-11-08,5,151,62,45,0
2024-07-18,23,280,158,20,0
2024-11-29,16,374,128,27,0
2024-08-24,8,376,17,47,0
2024-01-12,12,346,214,30,0
2024-06-30,13,239,57,50,0
2024-12-12,29,181,100,40,0
2024-08-08,3,235,133,25,0
2024-12-14,12,241,233,12,0
2024-05-29,26,367,215,33,0
2024-12-04,3,329,139,10,0
2024-05-13,7,159,101,59,0
2024-07-15,12,325,245,12,0
2024-01-05,14,14,197,42,0
2024-03-10,6,194,150,55,0
2024-02-04,6,60,30,28,0
2024-03-25,6,340,88,59,0
2024-11-18,16,24,183,14,0
2024-05-05,29,357,169,55,0
2024-04-24,4,333,197,58,0
2024-02-29,13,67,237,29,0
2024-08-11,17,236,120,50,0
2024-10-22,19,13,45,17,0
2024-01-01,15,152,102,53,0
2024-01-04,13,294,87,24,0
2024-08-24,6,154,209,29,0
2024-01-11,13,96,26,16,0
2024-12-16,27,69,26,24,0
2024-05-30,9,291,94,42,0
2024-02-26,30,353,50,35,0
2024-08-18,17,87,49,23,0
2024-11-21,23,198,64,12,0
2024-03-09,1,83,83,25,0
2024-06-15,7,171,28,50,0
2024-03-21,30,223,158,37,0
2024-09-20,11,151,171,25,0
2024-01-09,26,269,146,58,0
2024-11-03,27,361,126,21,0
2024-02-18,4,143,134,50,0
2024-04-11,17,218,168,37,0
2024-06-19,22,102,238,23,0
2024-09-01,2,392,141,34,0
2024-06-10,2,163,0,17,1
2024-08-05,2,52,7,40,0
2024-07-06,12,192,217,39,0
2024-03-26,25,237,161,46,0
2024-08-04,7,377,132,32,0
2024-06-21,17,194,13,34,0
2024-08-15,30,126,69,56,0
2024-02-26,30,206,2,19,0
2024-08-02,14,208,193,42,0
2024-05-15,1,26,7,44,0
2024-03-05,28,15,218,35,0
2024-09-06,11,337,15,14,0
2024-06-23,19,255,74,35,0
2024-07-25,28,299,91,37,0
2024-12-13,18,33,102,27,0
2024-02-27,20,228,172,50,0
2024-07-16,15,169,82,47,0
2024-12-21,5,269,159,57,0
2024-04-19,15,55,151,54,0
2024-01-02,24,161,127,40,0
2024-11-08,17,238,45,24,0
2024-01-27,21,96,55,30,0
2024-01-21,9,125,157,34,0
2024-07-20,8,258,96,52,0
2024-05-14,7,261,40,13,0
2024-07-01,16,332,180,52,0
2024-11-15,22,349,72,43,0
2024-07-16,27,298,23,45,0
2024-03-23,22,348,75,27,0
2024-07-13,24,213,24,14,0
2024-11-04,20,394,141,57,0
2024-01-31,21,102,196,10,0
2024-04-03,17,132,65,38,0
2024-04-23,19,38,132,54,0
2024-09-11,9,330,63,16,0
2024-03-22,3,144,150,48,0
2024-10-24,6,232,39,26,0
2024-07-22,2,41,159,45,0
2024-08-05,27,156,108,19,0
2024-11-08,25,106,115,54,0
2024-11-19,5,312,139,18,0
2024-03-30,30,37,158,21,0
2024-12-21,26,54,35,37,0
2024-02-15,19,251,158,21,0
2024-08-07,12,89,189,24,0
2024-04-24,9,206,154,36,0
2024-04-13,28,157,8,32,0
2024-08-12,27,154,159,10,0
2024-12-01,9,131,84,25,0
2024-05-29,16,359,23,36,0
2024-10-14,2,205,222,50,0
2024-01-02,5,187,26,40,0
2024-05-24,15,180,182,22,0
2024-11-19,23,14,156,24,0
2024-03-03,16,66,172,53,0
2024-09-30,14,71,222,46,0
2024-05-04,15,364,244,20,0
2024-04-03,29,168,180,15,0
2024-02-26,1,329,18,52,0
2024-06-09,7,159,42,48,0
2024-09-28,19,196,66,49,0
2024-06-22,7,129,100,58,0
2024-08-16,23,238,201,36,0
2024-06-07,18,8,24,46,0
2024-12-15,1,333,167,12,0
2024-08-09,6,38,242,13,0
2024-10-20,16,369,67,34,0
2024-06-10,30,154,62,19,0
2024-09-08,1,339,32,22,0
2024-01-27,28,66,191,14,0
2024-02-05,3,389,17,33,0
2024-06-15,17,167,197,23,0
2024-07-31,15,136,105,28,0
2024-05-26,14,352,205,28,0
2024-04-28,12,119,71,57,0
2024-11-18,26,256,6,21,0
2024-02-24,1,137,60,43,0
2024-08-12,22,230,81,20,0
2024-08-09,1,126,13,52,0
2024-07-19,1,24,235,58,0
2024-07-20,3,61,189,19,0
2024-02-12,26,278,49,36,0
2024-12-15,7,203,103,41,0
2024-03-05,16,164,201,43,0
2024-03-22,18,258,247,25,0
2024-12-17,4,8,25,54,0
2024-10-12,22,235,153,21,0
2024-09-29,15,304,42,10,0
2024-03-08,20,342,26,36,0
2024-11-13,27,70,4,59,0
2024-04-03,2,38,167,42,0
2024-02-23,22,214,31,48,0
2024-10-07,7,380,179,45,0
2024-11-19,13,332,148,56,0
2024-12-13,26,255,205,58,0
2024-02-03,26,158,109,59,0
2024-11-07,16,353,44,51,0
2024-01-24,2,87,15,57,0
2024-06-15,13,281,28,59,0
2024-10-26,23,29,236,53,0
2024-02-13,21,365,88,37,0
2024-01-06,20,364,78,22,0
2024-10-12,29,71,137,30,0
2024-09-22,26,259,50,42,0
2024-11-16,11,182,68,47,0
2024-07-24,22,211,198,46,0
2024-09-30,7,399,247,22,0
2024-05-26,18,45,226,58,0
2024-05-12,12,62,121,41,0
2024-09-25,1,239,90,38,0
2024-05-23,17,376,73,13,0
2024-07-05,5,9,155,19,0
2024-08-06,28,146,106,52,0
2024-11-08,19,148,131,45,0
2024-08-21,2,232,106,33,0
2024-07-19,30,169,204,49,0
2024-04-13,23,230,168,29,0
2024-08-06,2,249,1,34,0
2024-09-12,29,237,144,23,0
2024-11-03,13,378,172,41,0
2024-09-20,4,136,17,33,0
2024-08-09,6,297,21,45,0
2024-08-01,30,24,240,53,0
2024-05-18,30,183,76,25,0
2024-09-03,27,356,193,13,0
2024-09-29,16,127,3,19,0
2024-09-16,19,21,47,45,0
2024-09-15,29,173,162,27,0
2024-02-20,13,6,11,52,0
2024-01-07,2,97,17,28,0
2024-11-22,17,363,50,59,0
2024-11-03,17,120,139,24,0
2024-05-16,9,24,230,44,0
2024-07-24,8,112,172,45,0
2024-12-01,13,104,125,18,0
2024-06-14,13,395,95,39,0
2024-09-27,26,14,229,27,0
2024-07-18,30,59,116,48,0
2024-03-13,27,93,48,31,0
2024-04-16,17,117,238,27,0
2024-02-08,30,142,52,34,0
2024-12-18,19,240,188,25,0
2024-12-03,6,330,167,26,0
2024-02-05,12,312,183,59,0
2024-04-03,14,56,110,43,0
2024-12-14,7,168,72,31,0
2024-10-09,22,116,181,48,0
2024-02-02,7,28,114,29,0
2024-04-22,6,304,62,50,0
2024-02-08,26,21,178,24,0
2024-09-12,24,102,71,42,0
2024-03-10,15,289,124,17,0
2024-12-05,17,332,43,36,0
2024-03-24,30,208,77,53,0
2024-03-11,20,65,78,54,0
2024-02-22,17,252,61,29,0
2024-02-19,13,329,59,16,0
2024-08-19,10,331,128,36,0
2024-09-14,16,216,222,16,0
2024-12-13,20,87,63,14,0
2024-10-11,19,228,187,15,0
2024-06-12,12,303,95,53,0
2024-05-02,17,375,7,21,0
2024-07-11,3,359,34,36,0
2024-02-24,14,48,9,13,0
2024-09-08,27,288,104,21,0
2024-08-19,16,194,184,27,0
2024-07-26,27,149,31,18,0
2024-01-19,19,350,148,55,0
2024-06-22,12,233,83,42,0
2024-04-12,3,325,217,12,0
2024-03-13,26,160,19,21,0
2024-12-15,7,98,97,34,0
2024-12-23,21,71,28,21,0
2024-11-24,24,49,116,39,0
2024-04-22,26,108,215,41,0
2024-06-07,15,186,4,18,0
2024-12-14,2,48,25,54,0
2024-08-23,26,348,215,55,0
2024-04-19,6,175,52,23,0
2024-03-20,11,275,13,50,0
2024-05-31,25,142,54,28,0
2024-12-10,11,394,184,37,0
2024-12-18,11,124,78,58,0
2024-05-25,29,151,189,35,0
2024-08-05,13,152,217,54,0
2024-11-09,30,149,24,27,0
2024-08-19,26,117,81,11,0
2024-10-16,21,336,233,51,0
2024-04-30,25,362,74,52,0
2024-02-01,7,177,196,25,0
2024-01-11,1,296,245,57,0
2024-02-16,6,19,192,19,0
2024-06-12,11,74,172,30,0
2024-06-25,24,287,16,28,0
2024-09-21,15,20,247,55,0
2024-10-29,24,54,34,28,0
2024-01-18,17,350,226,49,0
2024-10-07,30,242,43,16,0
2024-08-27,22,198,120,40,0
2024-04-08,13,182,26,37,0
2024-03-24,7,253,170,54,0
2024-12-17,5,244,109,28,0
2024-12-09,29,102,51,19,0
2024-05-18,9,270,59,48,0
2024-11-15,15,70,4,11,0
2024-11-13,23,6,69,23,0
2024-09-28,17,172,48,20,0
2024-01-09,16,327,99,25,0
2024-05-21,24,146,134,19,0
2024-01-31,26,240,18,52,0
2024-04-27,14,94,89,18,0
2024-02-29,27,73,235,35,0
2024-09-10,18,74,224,25,0
2024-11-30,7,249,98,38,0
2024-02-06,18,319,170,55,0
2024-06-15,25,73,224,23,0
2024-10-20,13,66,150,10,0
2024-02-25,21,387,202,50,0
2024-06-15,25,222,195,22,0
2024-01-08,29,229,13,43,0
2024-10-06,21,329,237,43,0
2024-08-24,5,192,60,32,0
2024-01-20,9,175,224,47,0
2024-06-16,25,317,163,16,0
2024-07-23,21,179,185,16,0
2024-11-17,13,368,175,37,0
2024-12-09,17,2,152,20,0
2024-02-17,4,53,61,59,0
2024-03-21,8,122,158,27,0
2024-08-16,3,89,176,55,0
2024-05-28,17,45,31,25,0
2024-01-18,22,395,209,58,0
2024-02-03,7,263,219,59,0
2024-06-06,12,330,33,32,0
2024-04-05,3,359,37,27,0
2024-12-04,29,82,233,49,0
2024-06-04,29,245,223,39,0
2024-06-24,28,118,26,12,0
2024-08-09,19,130,144,33,0
2024-07-08,25,263,48,55,0
2024-08-07,8,147,206,27,0
2024-10-01,6,350,72,31,0
2024-11-19,11,379,3,37,0
2024-10-22,17,92,78,17,0
2024-07-20,26,331,235,39,0
2024-11-02,6,200,84,57,0
2024-10-12,25,28,168,35,0
2024-08-02,8,354,140,58,0
2024-01-25,30,123,46,43,0
2024-12-22,22,236,204,34,0
2024-02-13,7,174,47,32,0
2024-12-17,11,245,195,11,0
2024-05-12,22,277,14,21,0
2024-08-03,19,124,247,11,0
2024-07-09,12,329,19,45,0
2024-02-06,22,244,138,29,0
2024-10-11,3,172,237,29,0
2024-01-21,8,142,42,59,0
2024-03-20,23,244,15,56,0
2024-04-10,4,286,31,35,0
2024-12-17,6,152,157,54,0
2024-12-09,6,296,160,39,0
2024-08-04,17,316,128,30,0
2024-12-03,27,216,243,51,0
2024-03-11,29,178,32,39,0
2024-05-05,17,327,98,19,0
2024-06-27,25,249,30,35,0
2024-08-19,28,170,214,31,0
2024-06-10,17,59,7,40,0
2024-04-17,4,303,24,50,0
2024-06-24,24,398,89,46,0
2024-08-12,14,201,109,27,0
2024-08-03,23,211,165,24,0
2024-08-24,11,262,186,47,0
2024-03-18,17,363,162,48,0
2024-06-12,10,74,41,37,0
2024-10-03,5,179,172,15,0
2024-10-05,14,320,1,15,0
2024-12-21,8,396,249,45,0
2024-06-27,2,164,247,30,0
2024-09-24,9,349,47,17,0
2024-05-06,12,321,92,54,0
2024-03-16,3,327,230,54,0
2024-12-11,9,118,138,32,0
2024-10-17,17,138,182,16,0
2024-07-26,21,299,186,34,0
2024-02-09,19,210,247,11,0
2024-04-11,14,230,248,21,0
2024-12-23,25,157,79,31,0
2024-12-28,1,266,101,19,0
2024-01-19,26,367,196,45,0
2024-07-27,20,370,20,31,0
2024-09-17,1,40,165,21,0
2024-09-05,27,291,246,50,0
2024-04-14,4,182,26,27,0
2024-07-25,25,192,196,17,0
2024-12-30,1,355,60,24,0
