TransactionID,Date,StoreID,ProductID,Units,DiscountPct,UnitPrice,UnitCost,Revenue,COGS,GrossProfit
355,2024-06-15,11,121,3,0.1,159.72,154.32,479.16,462.96,16.2
356,2024-06-15,16,157,2,0.0,202.56,53.28,405.12,106.56,298.56
357,2024-11-10,9,355,3,0.05,158.95,123.3,476.85,369.9,106.95
358,2024-05-21,13,123,6,0.1,145.01,28.5,870.06,171.0,699.06
359,2024-04-12,29,341,2,0.2,80.49,1.3,160.98,2.6,158.38
360,2024-05-11,11,92,3,0.0,248.36,116.98,745.08,350.94,394.14
361,2024-03-12,7,120,3,0.1,166.62,149.06,499.86,447.18,52.68
362,2024-05-22,18,95,2,0.0,196.4,141.95,392.8,283.9,108.9
363,2024-02-11,15,300,3,0.05,59.64,54.59,178.92,163.77,15.15
364,2024-02-02,24,310,3,0.1,89.27,86.25,267.81,258.75,9.06
365,2024-09-21,2,15,3,0.15,29.53,6.19,88.59,18.57,70.02
366,2024-01-29,28,130,3,0.0,191.66,56.66,574.98,169.98,405.0
367,2024-07-26,22,375,4,0.05,125.48,1.85,501.92,7.4,494.52
368,2024-10-11,26,212,6,0.0,156.72,118.08,940.32,708.48,231.84
369,2024-09-21,13,72,5,0.0,98.76,85.88,493.8,429.4,64.4
370,2024-06-11,14,86,2,0.1,89.39,75.89,178.78,151.78,27.0
371,2024-03-11,11,187,2,0.0,97.29,32.77,194.58,65.54,129.04
372,2024-12-05,26,85,3,0.0,62.26,7.45,186.78,22.35,164.43
373,2024-10-31,3,175,4,0.0,176.54,153.51,706.16,614.04,92.12
374,2024-08-11,16,235,2,0.05,104.67,9.72,209.34,19.44,189.9
375,2024-02-01,8,187,2,0.1,81.07,32.77,162.14,65.54,96.6
376,2024-01-13,20,234,3,0.05,224.23,67.71,672.69,203.13,469.56
377,2024-04-25,29,23,6,0.2,67.44,1.97,404.64,11.82,392.82
378,2024-02-27,21,203,2,0.05,177.74,162.7,355.48,325.4,30.08
379,2024-11-10,2,22,5,0.1,165.03,7.47,825.15,37.35,787.8
380,2024-03-16,12,278,4,0.0,138.64,89.95,554.56,359.8,194.76
381,2024-04-13,1,210,3,0.0,130.64,79.78,391.92,239.34,152.58
382,2024-12-22,15,255,2,0.1,187.66,153.65,375.32,307.3,68.02
383,2024-10-25,6,135,3,0.0,201.27,2.92,603.81,8.76,595.05
384,2024-03-20,21,81,3,0.1,104.55,74.17,313.65,222.51,91.14
385,2024-05-19,17,271,3,0.0,227.78,25.49,683.34,76.47,606.87
386,2024-07-07,10,23,4,0.2,62.44,1.97,249.76,7.88,241.88
387,2024-08-30,26,194,3,0.1,111.92,108.13,335.76,324.39,11.37
388,2024-12-07,23,108,3,0.0,204.75,150.89,614.25,452.67,161.58
389,2024-11-13,19,143,2,0.0,205.17,151.19,410.34,302.38,107.96
390,2024-12-22,11,173,5,0.0,118.58,87.38,592.9,436.9,156.0
391,2024-01-15,9,184,5,0.0,122.94,72.34,614.7,361.7,253.0
392,2024-03-27,18,84,2,0.1,119.22,57.75,238.44,115.5,122.94
393,2024-07-24,24,51,1,0.0,48.04,8.58,48.04,8.58,39.46
394,2024-01-18,26,193,6,0.0,206.76,56.05,1240.56,336.3,904.26
395,2024-05-09,24,114,3,0.05,243.22,51.23,729.66,153.69,575.97
396,2024-02-26,1,15,2,0.0,34.74,6.19,69.48,12.38,57.1
397,2024-12-06,30,343,1,0.0,255.69,155.43,255.69,155.43,100.26
398,2024-01-24,8,191,4,0.05,182.47,167.02,729.88,668.08,61.8
399,2024-02-24,1,36,5,0.05,140.86,37.12,704.3,185.6,518.7
400,2024-03-12,17,141,5,0.0,221.14,178.05,1105.7,890.25,215.45
401,2024-02-24,14,48,3,0.0,178.11,110.47,534.33,331.41,202.92
402,2024-07-26,4,384,3,0.1,112.82,109.01,338.46,327.03,11.43
403,2024-05-12,7,194,6,0.0,124.35,108.13,746.1,648.78,97.32
404,2024-11-29,7,351,5,0.0,64.59,47.6,322.95,238.0,84.95
405,2024-04-05,14,137,3,0.15,224.84,94.99,674.52,284.97,389.55
406,2024-07-15,23,381,6,0.1,176.29,46.51,1057.74,279.06,778.68
407,2024-08-28,21,374,3,0.0,196.1,153.05,588.3,459.15,129.15
408,2024-08-16,1,264,2,0.0,163.37,16.18,326.74,32.36,294.38
409,2024-10-17,6,168,1,0.05,41.99,11.4,41.99,11.4,30.59
410,2024-03-14,19,389,5,0.1,161.03,144.06,805.15,720.3,84.85
411,2024-07-04,25,230,6,0.1,149.63,144.57,897.78,867.42,30.36
412,2024-10-19,2,76,3,0.0,230.99,55.54,692.97,166.62,526.35
413,2024-11-11,11,29,5,0.0,268.4,11.24,1342.0,56.2,1285.8
414,2024-08-13,4,213,3,0.05,190.75,174.6,572.25,523.8,48.45
415,2024-08-25,15,100,4,0.0,136.68,92.78,546.72,371.12,175.6
416,2024-11-11,12,298,3,0.1,225.72,106.74,677.16,320.22,356.94
417,2024-08-16,6,220,1,0.15,100.31,8.33,100.31,8.33,91.98
418,2024-12-12,29,193,2,0.1,219.58,56.05,439.16,112.1,327.06
419,2024-02-16,23,113,1,0.15,199.43,10.95,199.43,10.95,188.48
420,2024-05-06,17,86,4,0.15,84.42,75.89,337.68,303.56,34.12
421,2024-02-10,23,81,2,0.0,107.56,74.17,215.12,148.34,66.78
422,2024-02-03,10,262,3,0.0,183.64,159.69,550.92,479.07,71.85
423,2024-06-21,29,314,3,0.1,218.42,162.56,655.26,487.68,167.58
424,2024-03-23,13,389,5,0.2,143.14,144.06,715.7,720.3,-4.6
425,2024-05-28,12,271,4,0.05,216.39,25.49,865.56,101.96,763.6
426,2024-06-08,18,210,4,0.0,120.96,79.78,483.84,319.12,164.72
427,2024-08-14,18,276,2,0.1,76.62,71.23,153.24,142.46,10.78
428,2024-12-11,19,100,4,0.1,145.15,92.78,580.6,371.12,209.48
429,2024-11-06,25,351,1,0.1,58.13,47.6,58.13,47.6,10.53
430,2024-05-18,9,17,2,0.0,229.14,26.6,458.28,53.2,405.08
431,2024-04-28,22,363,3,0.05,219.94,9.48,659.82,28.44,631.38
432,2024-10-08,6,42,3,0.0,207.38,28.78,622.14,86.34,535.8
433,2024-02-15,8,379,3,0.0,160.26,139.36,480.78,418.08,62.7
434,2024-07-16,15,311,2,0.05,195.61,179.05,391.22,358.1,33.12
435,2024-06-03,16,168,5,0.1,39.78,11.4,198.9,57.0,141.9
436,2024-03-07,20,195,4,0.15,220.63,2.31,882.52,9.24,873.28
437,2024-08-13,5,118,3,0.05,146.33,133.94,438.99,401.82,37.17
438,2024-04-27,25,84,3,0.15,112.59,57.75,337.77,173.25,164.52
439,2024-03-08,17,126,2,0.0,82.37,66.32,164.74,132.64,32.1
440,2024-08-26,18,345,2,0.0,109.5,91.96,219.0,183.92,35.08
441,2024-03-04,23,102,2,0.2,158.65,159.67,317.3,319.34,-2.04
442,2024-09-02,21,175,4,0.0,176.54,153.51,706.16,614.04,92.12
443,2024-02-29,13,275,2,0.0,222.33,107.54,444.66,215.08,229.58
444,2024-06-07,15,319,6,0.0,135.55,117.87,813.3,707.22,106.08
445,2024-10-21,7,122,1,0.15,187.19,67.63,187.19,67.63,119.56
446,2024-03-24,18,325,5,0.05,114.15,19.44,570.75,97.2,473.55
447,2024-10-07,7,71,1,0.0,193.85,73.32,193.85,73.32,120.53
448,2024-09-20,20,288,3,0.0,198.75,172.7,596.25,518.1,78.15
449,2024-11-25,13,44,2,0.1,113.9,35.55,227.8,71.1,156.7
450,2024-03-02,8,390,3,0.15,156.62,108.53,469.86,325.59,144.27
451,2024-09-18,15,40,5,0.1,121.28,113.77,606.4,568.85,37.55
452,2024-12-07,29,359,3,0.0,135.19,9.69,405.57,29.07,376.5
453,2024-10-05,17,305,2,0.0,59.46,51.7,118.92,103.4,15.52
454,2024-03-09,11,51,2,0.05,49.29,8.58,98.58,17.16,81.42
455,2024-10-27,14,310,7,0.15,84.31,86.25,590.17,603.75,-13.58
456,2024-02-09,19,138,5,0.05,33.12,30.31,165.6,151.55,14.05
457,2024-08-02,5,393,2,0.05,216.38,57.86,432.76,115.72,317.04
458,2024-06-30,17,382,5,0.0,190.28,165.46,951.4,827.3,124.1
459,2024-07-12,2,372,6,0.0,192.35,102.89,1154.1,617.34,536.76
460,2024-07-08,26,263,1,0.0,67.82,34.58,67.82,34.58,33.24
461,2024-01-12,19,359,7,0.0,114.57,9.69,801.99,67.83,734.16
462,2024-07-04,4,178,5,0.0,122.01,106.1,610.05,530.5,79.55
463,2024-12-07,14,24,3,0.0,204.39,10.25,613.17,30.75,582.42
464,2024-06-08,27,345,5,0.05,104.02,91.96,520.1,459.8,60.3
465,2024-04-11,29,20,4,0.2,162.95,164.0,651.8,656.0,-4.2
466,2024-12-29,5,256,6,0.0,207.77,63.3,1246.62,379.8,866.82
467,2024-02-06,9,217,4,0.0,176.95,135.25,707.8,541.0,166.8
468,2024-06-26,5,149,3,0.05,216.26,136.2,648.78,408.6,240.18
469,2024-07-06,12,296,2,0.0,110.16,95.79,220.32,191.58,28.74
470,2024-06-23,26,109,2,0.0,102.87,89.45,205.74,178.9,26.84
471,2024-12-02,22,373,4,0.1,130.24,106.64,520.96,426.56,94.4
472,2024-06-02,8,341,2,0.0,93.16,1.3,186.32,2.6,183.72
473,2024-12-21,10,368,6,0.1,149.8,6.6,898.8,39.6,859.2
474,2024-01-25,19,339,2,0.2,65.82,71.55,131.64,143.1,-11.46
475,2024-09-24,18,331,4,0.0,259.85,56.95,1039.4,227.8,811.6
476,2024-08-04,14,368,3,0.05,134.0,6.6,402.0,19.8,382.2
477,2024-03-28,13,368,1,0.0,152.33,6.6,152.33,6.6,145.73
478,2024-03-24,29,314,1,0.15,222.79,162.56,222.79,162.56,60.23
479,2024-09-19,16,320,4,0.05,218.78,172.01,875.12,688.04,187.08
480,2024-08-20,24,74,2,0.0,99.3,25.0,198.6,50.0,148.6
481,2024-08-11,29,70,3,0.1,95.22,92.0,285.66,276.0,9.66
482,2024-01-19,11,156,2,0.1,207.99,42.68,415.98,85.36,330.62
483,2024-08-06,24,147,2,0.05,175.98,71.27,351.96,142.54,209.42
484,2024-12-24,25,132,4,0.0,172.7,127.27,690.8,509.08,181.72
485,2024-01-07,7,120,3,0.05,162.85,149.06,488.55,447.18,41.37
486,2024-06-20,7,104,5,0.05,119.91,91.15,599.55,455.75,143.8
487,2024-06-29,5,228,3,0.0,96.51,16.18,289.53,48.54,240.99
488,2024-11-23,19,318,4,0.0,243.09,19.24,972.36,76.96,895.4
489,2024-04-13,23,325,5,0.1,108.14,19.44,540.7,97.2,443.5
490,2024-06-22,23,50,4,0.0,250.08,111.32,1000.32,445.28,555.04
491,2024-09-18,12,217,1,0.0,176.95,135.25,176.95,135.25,41.7
492,2024-01-23,22,192,1,0.0,195.72,81.23,195.72,81.23,114.49
493,2024-10-19,1,320,1,0.0,230.29,172.01,230.29,172.01,58.28
494,2024-10-27,20,347,2,0.0,195.2,60.62,390.4,121.24,269.16
495,2024-09-19,15,133,1,0.0,106.45,70.42,106.45,70.42,36.03
496,2024-08-24,25,316,6,0.0,39.27,34.15,235.62,204.9,30.72
497,2024-09-29,30,239,4,0.05,152.4,139.5,609.6,558.0,51.6
498,2024-10-12,17,107,6,0.05,123.35,57.29,740.1,343.74,396.36
499,2024-11-25,19,225,1,0.15,203.07,176.05,203.07,176.05,27.02
500,2024-06-05,28,15,1,0.0,34.74,6.19,34.74,6.19,28.55
501,2024-06-15,11,22,3,0.0,155.4,7.47,466.2,22.41,443.79
502,2024-08-20,5,166,6,0.0,139.12,120.97,834.72,725.82,108.9
503,2024-03-11,16,384,5,0.15,115.08,109.01,575.4,545.05,30.35
504,2024-11-08,11,238,2,0.0,174.6,128.67,349.2,257.34,91.86
505,2024-10-08,20,269,3,0.15,52.84,54.05,158.52,162.15,-3.63
506,2024-08-18,24,342,3,0.1,184.65,21.06,553.95,63.18,490.77
507,2024-04-20,16,180,1,0.0,76.97,61.97,76.97,61.97,15.0
508,2024-05-06,10,212,1,0.0,156.72,118.08,156.72,118.08,38.64
509,2024-06-07,17,112,2,0.1,205.37,151.72,410.74,303.44,107.3
510,2024-08-29,14,107,4,0.05,123.35,57.29,493.4,229.16,264.24
511,2024-10-10,6,368,2,0.05,134.0,6.6,268.0,13.2,254.8
512,2024-09-02,24,277,3,0.0,189.57,164.84,568.71,494.52,74.19
513,2024-12-05,10,53,3,0.05,250.68,128.01,752.04,384.03,368.01
514,2024-12-16,17,161,4,0.15,140.85,16.06,563.4,64.24,499.16
515,2024-09-14,28,309,2,0.1,233.68,79.47,467.36,158.94,308.42
516,2024-05-15,6,331,4,0.05,246.86,56.95,987.44,227.8,759.64
517,2024-08-06,13,264,1,0.05,155.2,16.18,155.2,16.18,139.02
518,2024-06-04,6,10,6,0.0,257.88,179.84,1547.28,1079.04,468.24
519,2024-08-17,14,150,3,0.05,85.93,78.65,257.79,235.95,21.84
520,2024-10-23,10,168,3,0.15,37.57,11.4,112.71,34.2,78.51
521,2024-05-14,28,73,3,0.15,216.44,22.34,649.32,67.02,582.3
522,2024-07-03,10,169,6,0.0,145.04,66.62,870.24,399.72,470.52
523,2024-01-17,19,148,4,0.15,188.39,15.33,753.56,61.32,692.24
524,2024-09-25,5,236,4,0.0,168.94,20.56,675.76,82.24,593.52
525,2024-06-27,14,126,2,0.0,76.27,66.32,152.54,132.64,19.9
526,2024-06-16,26,144,2,0.0,205.01,178.27,410.02,356.54,53.48
527,2024-07-13,21,348,3,0.05,198.32,78.21,594.96,234.63,360.33
528,2024-03-19,9,161,1,0.0,151.66,16.06,151.66,16.06,135.6
529,2024-08-06,30,77,5,0.1,93.43,77.59,467.15,387.95,79.2
530,2024-09-28,25,294,1,0.1,61.66,59.24,61.66,59.24,2.42
531,2024-05-07,13,106,3,0.0,170.35,144.18,511.05,432.54,78.51
532,2024-02-17,30,69,3,0.0,31.71,27.57,95.13,82.71,12.42
533,2024-05-21,6,306,4,0.0,201.78,101.51,807.12,406.04,401.08
534,2024-03-13,10,96,4,0.2,198.12,99.3,792.48,397.2,395.28
535,2024-05-16,28,3,2,0.0,231.63,140.85,463.26,281.7,181.56
536,2024-08-16,30,41,4,0.15,149.9,153.35,599.6,613.4,-13.8
537,2024-02-11,25,298,3,0.05,201.91,106.74,605.73,320.22,285.51
538,2024-09-29,6,104,2,0.05,119.91,91.15,239.82,182.3,57.52
539,2024-03-22,7,158,3,0.1,131.76,88.75,395.28,266.25,129.03
540,2024-11-22,20,203,2,0.0,220.78,162.7,441.56,325.4,116.16
541,2024-09-24,2,111,1,0.05,189.35,13.9,189.35,13.9,175.45
542,2024-04-09,30,76,6,0.1,224.52,55.54,1347.12,333.24,1013.88
543,2024-07-24,29,29,1,0.2,181.97,11.24,181.97,11.24,170.73
544,2024-02-10,25,30,3,0.0,166.03,144.37,498.09,433.11,64.98
545,2024-02-06,30,366,4,0.15,190.48,2.66,761.92,10.64,751.28
546,2024-12-14,7,399,4,0.05,168.63,130.81,674.52,523.24,151.28
547,2024-10-19,27,257,3,0.1,213.17,153.75,639.51,461.25,178.26
548,2024-02-26,8,183,2,0.0,193.34,19.79,386.68,39.58,347.1
549,2024-04-13,4,325,3,0.15,102.14,19.44,306.42,58.32,248.1
550,2024-03-13,8,333,2,0.1,25.82,20.98,51.64,41.96,9.68
551,2024-05-24,24,177,3,0.0,188.38,163.81,565.14,491.43,73.71
552,2024-04-16,29,296,1,0.05,113.02,95.79,113.02,95.79,17.23
553,2024-04-29,19,39,2,0.0,166.91,134.39,333.82,268.78,65.04
554,2024-07-12,8,67,3,0.15,191.52,117.21,574.56,351.63,222.93
555,2024-03-10,19,339,3,0.0,88.86,71.55,266.58,214.65,51.93
556,2024-11-18,16,205,4,0.1,211.78,173.41,847.12,693.64,153.48
557,2024-09-22,16,327,4,0.1,118.08,45.05,472.32,180.2,292.12
558,2024-10-04,11,228,4,0.0,96.51,16.18,386.04,64.72,321.32
559,2024-03-02,5,47,5,0.0,219.16,176.46,1095.8,882.3,213.5
560,2024-09-15,11,64,7,0.2,119.23,54.94,834.61,384.58,450.03
561,2024-11-01,27,214,4,0.05,277.02,177.24,1108.08,708.96,399.12
562,2024-03-04,13,45,2,0.0,61.44,49.47,122.88,98.94,23.94
563,2024-10-01,1,339,2,0.1,74.05,71.55,148.1,143.1,5.0
564,2024-05-10,11,106,1,0.05,161.83,144.18,161.83,144.18,17.65
565,2024-10-14,14,279,1,0.0,165.11,25.05,165.11,25.05,140.06
566,2024-06-23,18,105,1,0.0,249.51,94.13,249.51,94.13,155.38
567,2024-10-19,20,310,4,0.1,89.27,86.25,357.08,345.0,12.08
568,2024-02-23,13,112,2,0.1,205.37,151.72,410.74,303.44,107.3
569,2024-05-22,5,207,2,0.05,227.85,156.16,455.7,312.32,143.38
570,2024-04-09,14,101,3,0.1,148.52,132.87,445.56,398.61,46.95
571,2024-03-31,1,351,2,0.1,53.21,47.6,106.42,95.2,11.22
572,2024-04-22,16,219,3,0.1,25.9,23.17,77.7,69.51,8.19
573,2024-05-19,14,209,4,0.2,151.48,132.1,605.92,528.4,77.52
574,2024-02-16,11,118,1,0.05,146.33,133.94,146.33,133.94,12.39
575,2024-09-15,20,74,1,0.15,84.4,25.0,84.4,25.0,59.4
576,2024-07-19,23,309,6,0.05,246.66,79.47,1479.96,476.82,1003.14
577,2024-10-29,8,22,3,0.2,124.32,7.47,372.96,22.41,350.55
578,2024-09-14,16,21,6,0.0,136.24,118.47,817.44,710.82,106.62
579,2024-02-24,16,263,3,0.05,64.43,34.58,193.29,103.74,89.55
580,2024-01-26,16,249,2,0.05,212.84,122.23,425.68,244.46,181.22
581,2024-06-03,13,132,3,0.1,131.72,127.27,395.16,381.81,13.35
582,2024-06-24,7,309,4,0.0,259.64,79.47,1038.56,317.88,720.68
583,2024-03-28,6,24,1,0.05,177.71,10.25,177.71,10.25,167.46
584,2024-10-12,1,175,3,0.0,176.54,153.51,529.62,460.53,69.09
585,2024-07-31,2,363,7,0.15,182.21,9.48,1275.47,66.36,1209.11
586,2024-09-30,25,128,1,0.0,221.8,179.19,221.8,179.19,42.61
587,2024-02-09,3,314,4,0.0,242.69,162.56,970.76,650.24,320.52
588,2024-10-24,26,122,2,0.05,209.21,67.63,418.42,135.26,283.16
589,2024-03-16,27,93,3,0.0,146.3,117.79,438.9,353.37,85.53
590,2024-06-12,8,132,5,0.05,139.04,127.27,695.2,636.35,58.85
591,2024-06-09,14,117,3,0.1,59.19,57.19,177.57,171.57,6.0
592,2024-10-26,11,47,4,0.15,172.49,176.46,689.96,705.84,-15.88
593,2024-04-11,12,364,2,0.05,46.52,25.74,93.04,51.48,41.56
594,2024-03-28,11,233,1,0.0,143.97,7.62,143.97,7.62,136.35
595,2024-05-03,11,385,2,0.0,203.84,177.25,407.68,354.5,53.18
596,2024-05-11,21,250,3,0.0,65.64,6.3,196.92,18.9,178.02
597,2024-03-07,13,358,3,0.0,208.08,167.54,624.24,502.62,121.62
598,2024-03-05,6,156,3,0.0,249.59,42.68,748.77,128.04,620.73
599,2024-03-25,12,76,3,0.05,237.0,55.54,711.0,166.62,544.38
600,2024-06-19,30,383,3,0.0,94.7,82.35,284.1,247.05,37.05
601,2024-05-05,30,331,4,0.05,246.86,56.95,987.44,227.8,759.64
602,2024-05-23,2,365,2,0.0,190.29,165.47,380.58,330.94,49.64
603,2024-09-19,18,370,5,0.05,122.37,112.01,611.85,560.05,51.8
604,2024-03-28,30,120,4,0.1,166.62,149.06,666.48,596.24,70.24
605,2024-11-28,6,219,3,0.1,28.3,23.17,84.9,69.51,15.39
606,2024-10-01,3,293,3,0.15,65.14,43.08,195.42,129.24,66.18
607,2024-03-04,7,352,6,0.1,222.39,58.73,1334.34,352.38,981.96
608,2024-04-24,10,47,1,0.0,219.16,176.46,219.16,176.46,42.7
609,2024-03-07,29,373,9,0.0,132.45,106.64,1192.05,959.76,232.29
610,2024-04-09,8,304,2,0.0,235.99,157.5,471.98,315.0,156.98
611,2024-05-13,10,190,2,0.15,175.92,5.44,351.84,10.88,340.96
612,2024-02-17,8,295,2,0.2,150.62,163.72,301.24,327.44,-26.2
613,2024-01-06,12,114,3,0.0,256.02,51.23,768.06,153.69,614.37
614,2024-06-09,30,143,4,0.0,173.87,151.19,695.48,604.76,90.72
615,2024-09-12,3,80,4,0.0,151.9,74.71,607.6,298.84,308.76
616,2024-04-20,14,155,5,0.05,250.88,8.99,1254.4,44.95,1209.45
617,2024-11-10,19,124,3,0.0,167.48,108.55,502.44,325.65,176.79
618,2024-05-14,4,235,2,0.15,93.65,9.72,187.3,19.44,167.86
619,2024-11-24,2,174,5,0.0,281.49,138.58,1407.45,692.9,714.55
620,2024-03-27,30,113,3,0.0,253.39,10.95,760.17,32.85,727.32
621,2024-07-15,9,155,2,0.1,220.07,8.99,440.14,17.98,422.16
622,2024-10-05,8,230,6,0.0,166.26,144.57,997.56,867.42,130.14
623,2024-01-22,11,318,3,0.05,195.71,19.24,587.13,57.72,529.41
624,2024-12-05,3,356,5,0.0,56.81,41.86,284.05,209.3,74.75
625,2024-05-13,5,107,4,0.0,129.84,57.29,519.36,229.16,290.2
626,2024-06-30,1,178,6,0.1,109.81,106.1,658.86,636.6,22.26
627,2024-08-17,17,286,2,0.05,184.5,62.45,369.0,124.9,244.1
628,2024-08-22,14,82,4,0.05,149.4,39.96,597.6,159.84,437.76
629,2024-01-09,9,295,3,0.0,188.28,163.72,564.84,491.16,73.68
630,2024-11-12,28,224,3,0.0,164.14,84.23,492.42,252.69,239.73
631,2024-08-15,10,56,6,0.0,123.21,33.85,739.26,203.1,536.16
632,2024-12-30,1,262,3,0.0,216.7,159.69,650.1,479.07,171.03
633,2024-06-21,3,65,2,0.15,102.12,104.47,204.24,208.94,-4.7
634,2024-08-11,22,211,2,0.15,146.43,100.01,292.86,200.02,92.84
635,2024-06-09,16,125,3,0.0,44.65,22.42,133.95,67.26,66.69
636,2024-11-20,8,10,2,0.1,273.87,179.84,547.74,359.68,188.06
637,2024-10-30,8,271,3,0.05,216.39,25.49,649.17,76.47,572.7
638,2024-11-27,7,268,4,0.05,231.77,179.78,927.08,719.12,207.96
639,2024-07-03,13,110,4,0.05,74.15,21.74,296.6,86.96,209.64
640,2024-10-15,22,15,3,0.0,34.74,6.19,104.22,18.57,85.65
641,2024-05-10,20,353,4,0.05,48.51,44.4,194.04,177.6,16.44
642,2024-06-17,23,167,2,0.0,247.93,137.56,495.86,275.12,220.74
643,2024-10-04,2,342,2,0.2,164.14,21.06,328.28,42.12,286.16
644,2024-01-30,17,166,3,0.0,139.12,120.97,417.36,362.91,54.45
645,2024-09-16,23,297,3,0.05,146.25,133.87,438.75,401.61,37.14
646,2024-01-06,7,339,6,0.05,78.17,71.55,469.02,429.3,39.72
647,2024-07-30,18,274,3,0.0,243.47,126.46,730.41,379.38,351.03
648,2024-06-23,1,346,2,0.0,101.91,88.62,203.82,177.24,26.58
649,2024-06-20,28,26,3,0.0,166.14,144.47,498.42,433.41,65.01
650,2024-06-29,23,311,1,0.15,175.02,179.05,175.02,179.05,-4.03
651,2024-06-28,19,288,4,0.1,178.88,172.7,715.52,690.8,24.72
652,2024-05-28,18,328,3,0.15,152.18,12.73,456.54,38.19,418.35
653,2024-06-13,21,254,4,0.0,50.07,43.54,200.28,174.16,26.12
654,2024-07-26,13,88,4,0.0,47.59,41.38,190.36,165.52,24.84
655,2024-10-05,30,243,5,0.15,145.45,9.76,727.25,48.8,678.45
656,2024-07-20,7,287,3,0.05,189.32,76.25,567.96,228.75,339.21
657,2024-08-22,25,398,4,0.1,154.14,30.62,616.56,122.48,494.08
658,2024-11-01,23,300,4,0.1,66.67,54.59,266.68,218.36,48.32
659,2024-12-27,26,337,6,0.1,128.49,38.06,770.94,228.36,542.58
660,2024-02-09,3,312,4,0.2,112.01,121.75,448.04,487.0,-38.96
661,2024-09-17,14,41,4,0.0,176.35,153.35,705.4,613.4,92.0
662,2024-03-23,20,318,2,0.0,222.49,19.24,444.98,38.48,406.5
663,2024-03-12,19,283,2,0.1,233.63,4.16,467.26,8.32,458.94
664,2024-10-16,21,66,3,0.05,223.47,126.26,670.41,378.78,291.63
665,2024-01-26,20,76,3,0.1,207.89,55.54,623.67,166.62,457.05
666,2024-11-05,7,103,1,0.0,225.08,165.87,225.08,165.87,59.21
667,2024-10-08,25,235,5,0.0,110.18,9.72,550.9,48.6,502.3
668,2024-12-29,15,314,3,0.1,257.74,162.56,773.22,487.68,285.54
669,2024-08-31,30,353,1,0.05,48.51,44.4,48.51,44.4,4.11
670,2024-11-14,16,59,3,0.05,182.22,141.35,546.66,424.05,122.61
671,2024-02-13,17,393,3,0.1,204.99,57.86,614.97,173.58,441.39
672,2024-11-20,18,50,4,0.1,265.58,111.32,1062.32,445.28,617.04
673,2024-02-28,27,235,5,0.0,110.18,9.72,550.9,48.6,502.3
674,2024-04-24,28,391,6,0.05,120.83,39.73,724.98,238.38,486.6
675,2024-02-16,18,167,3,0.0,247.93,137.56,743.79,412.68,331.11
676,2024-05-26,17,388,5,0.0,257.52,57.99,1287.6,289.95,997.65
677,2024-09-30,2,253,4,0.0,139.4,121.22,557.6,484.88,72.72
678,2024-04-07,3,135,3,0.0,217.37,2.92,652.11,8.76,643.35
679,2024-10-27,23,351,3,0.05,52.0,47.6,156.0,142.8,13.2
680,2024-08-09,11,4,3,0.05,147.45,20.8,442.35,62.4,379.95
681,2024-08-17,14,306,3,0.0,201.78,101.51,605.34,304.53,300.81
682,2024-12-08,19,160,7,0.1,147.27,89.3,1030.89,625.1,405.79
683,2024-06-06,7,287,5,0.0,199.28,76.25,996.4,381.25,615.15
684,2024-05-05,10,11,5,0.1,124.36,120.16,621.8,600.8,21.0
685,2024-12-29,2,363,2,0.05,240.31,9.48,480.62,18.96,461.66
686,2024-07-22,24,58,2,0.1,205.76,83.08,411.52,166.16,245.36
687,2024-08-12,16,243,2,0.2,136.9,9.76,273.8,19.52,254.28
688,2024-04-18,6,90,4,0.0,192.91,102.27,771.64,409.08,362.56
689,2024-03-19,18,370,5,0.15,118.25,112.01,591.25,560.05,31.2
690,2024-03-02,5,336,1,0.0,156.47,125.98,156.47,125.98,30.49
691,2024-03-22,24,335,10,0.05,260.58,11.83,2605.8,118.3,2487.5
692,2024-03-12,7,151,1,0.05,142.57,85.01,142.57,85.01,57.56
693,2024-09-29,9,73,3,0.1,229.18,22.34,687.54,67.02,620.52
694,2024-01-22,27,4,5,0.05,147.45,20.8,737.25,104.0,633.25
695,2024-08-17,23,82,1,0.0,157.26,39.96,157.26,39.96,117.3
696,2024-12-12,21,255,1,0.0,208.51,153.65,208.51,153.65,54.86
697,2024-10-06,19,137,2,0.1,220.43,94.99,440.86,189.98,250.88
698,2024-05-27,16,29,1,0.15,193.34,11.24,193.34,11.24,182.1
699,2024-01-22,6,400,2,0.1,172.4,127.75,344.8,255.5,89.3
700,2024-10-31,10,358,5,0.1,173.4,167.54,867.0,837.7,29.3
701,2024-01-02,29,176,2,0.0,158.9,91.36,317.8,182.72,135.08
702,2024-09-05,28,99,4,0.2,60.31,65.56,241.24,262.24,-21.0
703,2024-09-01,22,179,3,0.0,176.18,153.2,528.54,459.6,68.94
704,2024-03-11,27,96,1,0.2,198.12,99.3,198.12,99.3,98.82
705,2024-09-27,25,30,4,0.05,157.73,144.37,630.92,577.48,53.44
706,2024-03-05,12,159,2,0.0,138.87,105.97,277.74,211.94,65.8
707,2024-03-23,22,66,4,0.05,241.35,126.26,965.4,505.04,460.36
708,2024-10-23,23,43,5,0.0,152.38,132.5,761.9,662.5,99.4
709,2024-12-23,5,394,4,0.0,299.37,14.98,1197.48,59.92,1137.56
710,2024-04-06,28,10,2,0.0,278.51,179.84,557.02,359.68,197.34
